5/4/2014,5/5/2014,5/6/2014,5/7/2014,5/8/2014,5/9/2014,5/10/2014
-0.9965025651,-0.9984580004,-0.1280971855,-0.9841173828,-0.9999998633,-0.9877478089,-0.9988963928
-0.9966929841,-0.9964738713,-0.1363542682,-0.9827769523,-0.9999998633,-0.9885251001,-0.9971280772
-0.9978056197,-0.9931433721,-0.1440988027,-0.9791694635,-0.9999998633,-0.9892540163,-0.9973101188
-0.9970356945,-0.9890478938,-0.1533015093,-1,-0.9999998633,-0.9899360118,-0.9974812852
-0.997223677,-0.9839220889,-0.16203021,-1,-0.9999998633,-0.990573536,-0.9976412611
-0.9974001831,-0.9781251931,-0.1718675944,-1,-0.9999998633,-0.9911717938,-0.9977890222
-0.9975653017,-0.9718254371,-0.1835767758,-1,-0.9999998633,-0.9917322395,-0.9979302423
-0.9977203672,-0.9650526629,-0.1896804538,-1,-0.9999998633,-0.9922576287,-0.9980618481
-0.9987728853,-0.9578246707,-0.2094572066,-1,-0.9999998633,-0.9927481909,-0.9991432407
-0.9982140254,-0.9503590786,-0.2172172322,-0.9987294141,-0.9999998633,-0.9932080595,-0.9982450718
-0.9980442879,-0.9429811794,-0.2368649271,-0.9810255845,-0.9999998633,-0.9936395307,-0.998357449
-0.9987926809,-0.9357298024,-0.2519145764,-0.9648597458,-0.9999998633,-0.9940446712,-0.9984620244
-0.9982558461,-0.929410152,-0.2593099278,-0.9511638766,-0.9999998633,-0.9944218737,-0.9985585616
-0.9983667851,-0.9243888806,-0.2824483013,-0.9399410933,-0.9999999317,-0.9947760368,-0.9986506069
-0.9984703401,-0.9207254972,-0.291402149,-0.930643709,-0.9999999317,-0.9949846922,-0.9987365841
-0.9985676675,-0.9179585887,0,-0.9229233564,-0.9999999317,-0.9954175412,-0.9988149959
-0.9986585895,-0.9154960314,0,-0.9167685703,-0.9999999317,-0.9957088628,-0.9988913588
-0.9987437288,-0.9134081542,0,-0.911457098,-0.9999999317,-0.9959804363,-1
-0.9988223736,-0.9116835264,0,-0.9067894441,-0.9999999317,-0.9962350173,-0.999360274
-0.9988974599,-0.9103283433,0,-0.9030919275,-0.9999999317,-0.9964741368,-0.9989234328
-0.9989680089,-0.9097255743,0,-0.8999138165,-0.9999999317,-0.9966979476,-0.9989928608
-0.9990327752,-0.9092113709,0,-0.8971165285,-0.9999999317,-0.9969075216,-0.9990557479
-0.9990944278,-0.9092147739,0,-0.8946834242,-0.9999999317,-0.9971037005,-0.9991168225
-0.9991521659,-0.9095425099,0,-0.8926092119,-0.9999999317,-0.9972877092,-0.999632605
-0.9992053669,-0.910613149,0,-0.8906824016,-0.9999999317,-0.9974587821,-0.999166549
-0.9992559878,-0.9119487866,0,-0.8888434917,-0.9999999317,-0.9976213588,-0.9992187973
-0.9993035839,-0.9138214017,0,-0.8865559668,-0.9999999317,-0.9977706171,-0.9992689966
-0.9993467318,-0.9164407592,0,-0.8839338914,-0.9999999317,-0.9979126804,-0.9993138372
-0.9993890791,-0.9199811979,0,-0.8813422138,-0.9999999317,-0.9980462474,-0.9993587565
-0.999426978,-0.9246044045,0,-0.8789545001,-0.9999999317,-0.9981687157,-0.9993983959
-0.9994640763,-0.9293976743,0,-0.8762158907,-0.9999999317,-0.9982854434,-0.9994366167
-0.9994983278,-0.9338782162,-0.0007678752,-0.8728118259,-0.9999999317,-0.998394976,-0.9994733403
-1,-0.9380794496,-0.0071282171,-0.868770528,-0.9999999317,-0.9984954766,-0.9995062811
-0.9995029539,-0.94202092,-0.014935724,-0.864112693,-0.9999999317,-0.9985913846,-0.9997964768
-0.999850264,-0.945686921,-0.0251017521,-0.8587133204,-0.9999999317,-0.998681705,-0.9995338632
-0.9995346254,-0.9491495268,-0.0388729887,-0.8531476134,-0.9999999317,-0.9987632229,-0.9995621545
-0.99956345,-0.9523626659,-0.0535680339,-0.8479105183,-0.9999999317,-0.9988435928,-0.9995904458
-0.9995921856,-0.9553856727,-0.0613071319,-0.8434697001,-0.9999999317,-0.9989151602,-0.999617161
-0.9996175405,-0.9582208159,-0.0871774715,-0.840288473,-0.9999999317,-0.998985503,-0.9996399359
-0.9996422727,-0.9608680955,-0.0978216524,-0.8389138766,-0.9999999317,-0.9990484976,-0.9996627108
-0.9989749835,-0.9633663408,-0.1270786355,-0.8391364202,-0.9999999317,-0.9991103441,-0.9996854857
-0.9990404138,-0.9656903345,-0.1410964949,-0.8401711158,-1,-0.999164766,-0.9997043991
-0.9991016659,-0.9678645958,-0.1639938245,-0.841433529,-1,-0.9992181163,-0.9997222093
-1,-0.9699009916,-0.2029159547,-0.8436130453,-1,-0.9992692468,-0.9997400982
-0.9994106786,-0.9718113888,-0.2182789992,-0.8462150711,-1,-0.9992987157,-0.9997579871
-0.9991790089,-0.9736077415,-0.2528554321,-0.8487626516,-1,-0.9993582659,-0.9985475128
-0.9992314598,-0.9752775721,-0.2853649114,-0.8508802555,-1,-0.9993979916,-0.9986405413
-0.9992804437,-0.9768496753,-0.2957492649,-0.8528140037,-1,-0.9994376407,-0.9987268798
-0.9993256049,-0.9783216078,-0.3440336015,-0.8541697265,-1,-0.9994717022,-0.9988069221
-0.9993684547,-0.9796988668,-0.3756099471,-0.8551837846,-1,-0.9995048452,-0.927958712
-0.999408193,-0.9809806671,-0.4098317205,-0.8556371621,-1,-0.9995380648,-0.886512391
-0.9994461532,-0.9821889972,-0.4310707564,-0.8560598479,-1,-0.9995660794,-1
-0.9994809131,-0.9828740492,-0.4642729936,-0.8559559551,-1,-0.9995933286,-1
-0.9995141617,-0.9839610926,-0.4986069327,-0.8543026647,-1,-0.9996205778,-1
-0.9995447433,-0.9828126376,-0.5317416548,-0.8511498949,-1,-0.9476412116,-1
-0.9995742581,-0.9839059786,-0.5725163796,-0.8469965314,-1,-0.9048088888,-1
-0.9998691634,-0.9849258849,-0.58930087,-0.8417976538,-1,-0.9017985579,-1
-1,-0.9858842767,-0.6267522357,-0.9062768534,-1,-0.9080244973,-1
-1,-0.9867783697,-0.6417778516,-0.9022288979,-1,-0.844209505,-1
-1,-0.9973830383,-0.6632509552,-0.8910645197,-1,-0.830627256,-1
-1,-1,-0.6947840781,-0.7811340502,-1,-1,-0.9782646399
-1,-1,-0.7021903526,-0.7775528502,-1,-0.9542985913,-0.9632671177
-0.9848043525,-1,-0.7371197314,-0.7748737726,-1,-0.918858267,-0.9656002288
-0.9988555463,-1.0000060843,-0.7035660718,-0.7740221557,-1,-0.9240189585,-0.9677778308
-0.9989281266,-1.0000212031,-0.7141410148,-0.7747315202,-1,-0.9288275983,-0.9695827714
-0.9999075603,-1.0000363224,-0.7400286921,-0.7757004438,-1,-0.9333555573,-0.9714841202
-0.9992770923,-1.0000514422,-0.7490807437,-0.7769500773,-1,-0.9375721532,-0.9733342186
-0.9990368635,-1.0000665624,-0.7721745733,-0.7785270196,-0.916161097,-0.9415408201,-0.9750759269
-0.9990973323,-1.0000816831,-0.7866640713,-0.7806834075,-0.9214808129,-0.945246154,-0.9767111211
-0.9997298073,-1.0000968042,-0.8002161943,-0.7850432288,-0.9264524387,-0.9487320811,-0.9798112658
-0.9991795306,-1.0001269538,-0.812220824,-0.7917145817,-0.9311334809,-0.9519860828,-0.9794788747
-0.9992319844,-1.0001270479,-0.8195968838,-0.8003024077,-0.9355084188,-0.9550347988,-0.9807809212
-0.9992796291,-1.0000204684,-0.8304249222,-0.8105041762,-0.9377930253,-0.9578803812,-0.982001071
-0.9993262943,-0.9999952054,-0.8462997428,-0.821693452,-0.9415503155,-0.9605539756,-0.9840691465
-0.9993681504,-1,-0.851815962,-0.8329649318,-0.9454395987,-0.9621335159,-0.9840249346
-0.999409116,-1,-0.8646573492,-0.8436011589,-0.9503899332,-0.9654011267,-0.9852946188
-0.9994458069,-1,-0.8737545673,-0.8534736094,-0.9535273206,-0.9676031407,-0.9861915392
-0.9994816963,-1,-0.8778289083,-0.8628286162,-0.9563442104,-0.969655761,-0.9870350383
-0.9995138454,-1,-0.8892827241,-0.8715010458,-0.9592444747,-0.9708704023,-0.9878222754
-0.999545282,-1,-0.8928355701,-0.8796599381,-0.9606927497,-0.9733874231,-0.9885665365
-0.9995732455,-1.0000150263,-0.9025143372,-0.8873240443,-0.9641202564,-0.9750760175,-0.9892633992
-0.9996004965,-1,-0.9063656205,-0.8944736644,-0.9665229933,-0.9766549039,-0.9685897772
-0.9996267679,-1,-0.9148321471,-0.9011660009,-0.9686445652,-0.9781388147,-0.9705872015
-1,-1.0000150263,-0.9202420017,-0.9074391699,-0.9706399147,-0.9795319203,-0.971942122
-0.9997216165,-1.0000150263,-0.9252881174,-0.9133211309,-0.9716815981,-0.9808304547,-0.9752008416
-0.999610916,-1.0000027656,-0.9297456877,-0.9188214827,-0.9742499564,-0.9820498862,-0.9758550175
-0.9996356735,-1,-0.9325424034,-0.9239756069,-0.9758789756,-0.983187458,-0.9773877028
-0.9996591842,-1,-0.9383869621,-0.9288043755,-0.9774142067,-0.9842593136,-0.9788279162
-0.9996802903,-1,-0.9425341008,-0.9333139273,-0.9782156496,-0.9852589964,-0.9801765038
-0.9997013965,-1,-0.9445899289,-0.937550359,-0.9801891771,-0.9858507839,-0.9814403429
-0.9997200091,-1,-0.9495865688,-0.9415234925,-0.980893383,-0.9870765465,-0.9826237597
-0.9997381765,-1,-0.9514010982,-0.9452222782,-0.9821061931,-0.9878982487,-0.9837317768
-0.999919925,-1,-0.9543234192,-0.9487130148,-0.9836732617,-0.9886679569,-0.9847665545
-0.9999244676,-0.9999779908,-0.9585959966,-0.9519676872,-0.9847589871,-0.9893904452,-0.9857362062
-0.9999290102,-1.0000597359,-0.9599333426,-0.9550152035,-0.9857291688,-0.9900655124,-0.9866398816
-0.9999335529,-1.0000051781,-0.9636805102,-0.9578824628,-0.9866340173,-0.9906975308,-0.9874905609
-0.9999380955,-1,-0.9659942122,-0.960548035,-0.987480497,-0.9912905368,-0.9882796662
-0.9999426381,-0.9999982432,-0.968018389,-0.9630505388,-0.9882761694,-0.9918464124,-0.9890240407
-0.999946201,-0.9999939898,-0.969604276,-0.9653970059,-0.9890210344,-0.9923635439,-0.9897225261
-0.9999494966,-0.999989644,-0.9706215884,-0.9675943562,-0.9894109776,-0.9928522901,-0.9903813014
-0.9999527923,-1.0000003699,-0.9724864034,-0.9696511842,-0.9903715417,-0.9933084809,-0.9909978949
-0.999470381,-1.0000409729,-0.9741346389,-0.9715764189,-0.9909808984,-0.9937360167,-0.991574856
-0.9992907981,-1,-0.9764766449,-0.9733811102,-0.9915531776,-0.9941357724,-0.9921161254
-1,-1,-0.9779682306,-0.9750767544,-0.991854241,-0.994509295,-0.9926201566
-0.99951922,-0.9999718846,-0.9788347153,-0.9766540874,-0.9925931365,-0.9947323449,-0.992515302
-0.9993337881,-1.0000863747,-0.9807496383,-0.9781371063,-0.9930622754,-0.9951894127,-0.993512548
-0.9993768671,-1.0000909924,-0.981899541,-0.9795224628,-0.9935025616,-0.9954973526,-0.9939129701
-0.9994156739,-1.0000066575,-0.9825491965,-0.9808247782,-0.9939128675,-0.9957857185,-0.9942902824
-0.9994535905,-1,-0.9841841143,-0.9820441642,-0.9943016167,-0.9960574705,-0.9946432493
-0.9994875019,-1,-0.9851323366,-0.983183746,-0.9946623092,-0.9963091773,-0.9949700961
-0.9995207903,-1,-0.985665129,-0.9839333475,-0.9950023072,-0.9965479693,-0.9952773122
-0.9995513194,-1,-0.9870078891,-0.9841098097,-0.9953197537,-0.9967688691,-0.9974204643
-0.9995766862,-1,-0.9877891404,-0.9840872636,-0.9956167711,-0.996977123,-0.9957874914
-0.9996053462,-1,-0.9886042687,-0.9838529852,-0.995895084,-0.9971690314,-0.9960647936
-0.999630535,-1,-0.9893287531,-0.9823511035,-0.9960404753,-0.9973474869,-0.9963247959
-0.9996543887,-1,-0.9900060429,-0.9796080709,-0.9963999075,-0.9975099334,-0.9981919608
-0.9996757502,-1,-0.9906396339,-0.975715188,-0.996627811,-0.9976666623,-0.9965741422
-0.9996971117,-1,-0.9911993115,-0.9707947841,-0.9968311731,-0.9978130997,-0.9966982269
-0.999715536,-1.0000150718,-0.9917924498,-0.9653515788,-0.9969540791,-0.9979485056,-0.9969934891
-0.9997333372,-1,-0.9920856896,-0.9600370649,-0.9972290756,-0.9980771852,-0.9989056699
-0.9997511385,-1.0000122054,-0.9925881009,-0.9544986526,-0.9974050441,-0.998196851,-0.9973655006
-0.9997662695,-1,-0.9932559851,-0.9489405963,-0.9971013276,-0.9983110012,-0.9975325276
-0.9997809556,-1,-0.9934991169,-0.9432496074,-0.9931472418,-0.9984182904,-0.9994436573
-0.9997955526,-1,-0.9940870946,-0.9377123113,-0.9854251206,-0.9985183823,-0.9984643165
-0.9998087255,-1,-0.9942982639,-0.9326595886,-0.9756715675,-0.9986066353,-0.997821139
-1,-1,-0.9946601732,-0.9278345033,-0.9693564651,-0.9986905833,-0.9979631941
-0.9998219279,-1,-0.9951421085,-0.9231302962,-0.9550628834,-0.9987696209,-0.9980973716
-0.9997518505,-1,-0.9952995906,-0.9181545315,-0.9316169468,-0.9988428738,-0.9982227441
-0.9997674266,-1,-0.995724343,-0.9124120884,-0.9130475877,-0.9989038841,-0.9983400069
-0.9997830027,-1,-0.9958922296,-0.9065830884,-0.8931198947,-0.9989780789,-0.9984523272
-0.9997960866,-1,-0.9962997667,-0.9008489605,-0.8729295422,-0.9990439326,-0.998558237
-0.9998086365,-1,-0.9963379574,-0.8957961821,-0.8528471719,-0.9991027907,-0.9986588178
-0.9998211864,-1,-0.9966553355,-0.8913158732,-0.8333969089,-0.9991607744,-1
-0.9998328462,-1,-0.9977317373,-0.8865670204,-0.8237489501,-0.999213444,-0.9992410034
-0.9998426369,-1,-0.997114993,-0.8817079485,-0.8039566328,-0.9992458663,-0.9987168207
-0.9998525166,-1,-0.9979741753,-0.8770274036,-0.7855062001,-0.9993096352,-0.998803652
-0.9998623073,-1,-0.9974261794,-0.8721670482,-0.7600491943,-0.9993530222,-0.9988830674
-0.999871475,-1.000001387,-0.9943507264,-0.8672565779,-0.7424825177,-0.9993946603,-0.9989605523
-0.9998793965,-0.999989644,-0.994328386,-0.862250789,-0.7244232221,-0.9994333386,-0.9995729606
-0.9998874071,-0.9999929727,-0.994531151,-0.8571835007,-0.7060398472,-0.999463945,-0.9990662133
-1,-0.9999963014,-0.9950055132,-0.8525940331,-0.6959022541,-0.9994935423,-0.9991338094
-0.9998751741,-0.9999997226,-0.9951853894,-0.8490726025,-0.6775740642,-0.9995231397,-0.9992007114
-0.9998243016,-1,-0.9956365311,-0.8470803992,-0.6521496917,-0.9995499792,-0.999265374
-0.9998352494,-1,-0.995897762,-0.8462340839,-0.6366670454,-0.9995764151,-0.9993301151
-0.9998462862,-1,-0.9960600569,-0.8458004067,-0.6207228879,-0.9996017074,-0.9993836539
-1,-1,-0.996414087,-0.8444233097,-0.6066009633,-0.9996249818,-0.999268884
-0.9998516688,-1,-0.9965443708,-0.8419988243,-0.5943852433,-0.9996471127,-0.9993445749
-0.9997904792,-0.9884903666,-0.9967509505,-0.838135854,-0.5816828736,-0.9996676292,-0.9995089066
-0.9998035632,-0.9864840777,-0.9970543931,-0.8330062849,-0.5755109738,-0.9996866658,-0.9995232858
-0.9998167361,-0.9873433736,-0.9971615392,-0.8265995694,-0.561017877,-0.9997032807,-0.9995377418
-1,-0.9884920868,-0.9974179602,-0.8201957,-0.5523425209,-0.9997198285,-0.9993968518
-0.9998334175,-0.988897031,-0.9975814991,-0.816330051,-0.5446365175,-0.9997365108,-0.999465125
-0.9997661805,-0.9896397349,-0.997727125,-0.8146663285,-0.538413346,-0.9997531258,-0.9996457553
-0.9997807776,-0.9903366733,-0.9978788048,-0.8148528918,-0.5320169253,-0.9997697409,-0.9996682385
-0.9997954636,-0.9909921227,-0.997946476,-0.8164535522,-0.5268145108,-0.9999557911,-0.9996906444
-0.9998077465,-0.9913759609,-0.9981326549,-0.8184527314,-0.5221882887,-0.9998332322,-0.9997093417
-0.9998195843,-0.9921052315,-0.9982572164,-0.8203299162,-0.5177567067,-0.9998273828,-0.9997268801
-0.9998315111,-0.9925703371,-1.0000001806,-0.8220858879,-0.5132619138,-0.9998214663,-0.9997444185
-0.9998424589,-0.9930004238,-1.0000004515,-0.8237359376,-0.5089250815,-0.9998155501,-0.9997620341
-0.9998517156,-0.9934052412,-1.0000008126,-0.8252814605,-0.5064140639,-0.9512543772,-1
-0.9998609722,-0.9943779668,-1.0000010835,-0.8266920418,-0.500185354,-0.9543446106,-0.9997324294
-0.9998702289,-0.9941889586,-1.0000014447,-0.8274160836,-0.495903375,-0.9572476983,-0.9997486551
-0.9998786845,-0.994559037,-1.0000017155,-0.8261674547,-0.4911283458,-0.9599612156,-0.9997648036
-0.9998856269,-0.9949035205,-1.0000020767,-0.8228414049,-0.4882657227,-0.9624953078,-0.9995612311
-0.9998925694,-0.9952278742,-1.0000023476,-0.8176395656,-0.4807056412,-0.9648772843,-0.9998049046
-0.9998995119,-0.9955303675,-1.0000027087,-0.8110323908,-0.4741867125,-1,-0.9998136361
-0.9999064544,-0.9958140062,-1.0000029796,-0.8032363565,-0.4667526876,-1,-0.9998222903
-0.9999125958,-0.9960522846,-1.0000033408,-0.794636811,-0.4573716002,-0.9613656699,-0.9998310217
-0.9999174022,-0.9963286365,-1.0000036117,-0.7853648453,-0.4465486052,-0.9638164941,-0.9998396758
-0.9999222975,-0.996561632,-1.0000039728,-0.7759314295,-0.434683562,-0.9661132245,-0.9998438485
-0.9999271039,-0.9966947072,-1.0000042437,-0.7662783011,-0.4225939318,-0.968266836,-0.9998467077
-0.9999319102,-0.9969851773,-1.0000046049,-0.7563943542,-0.40727432,-0.9702745848,-0.9998507258
-0.9999367165,-0.9971751806,-1.0000048758,-0.7469097824,-0.3910558624,-0.972161611,-0.9998576027
-0.9999409888,-0.9973557111,-1.0000052369,-0.7366074745,-0.3739574626,-0.9739302752,-0.9998644796
-0.9999441931,-0.9975237629,-1.0000055078,-0.7267708736,-0.3643520202,-0.975582109,-1
-0.9999473083,-0.9976803381,-1.000005869,-0.7177046974,-0.3405161404,-0.977134723,-0.9998232892
-0.9999505125,-0.9978278958,-1.0000061399,-0.7084905474,-0.3240135331,-0.9785772063,-0.9998337976
-0.9999536277,-0.9979656163,-1.000006501,-0.6988143213,-0.3146876306,-0.9799376338,-0.9998443832
-0.999956832,-0.9980950481,-1.0000067719,-0.6886107743,-0.2976333721,-0.98121524,-0.9998548916
-0.9999599472,-0.9982158268,-1.0000071331,-0.6783309781,-0.2726531329,-0.9824017298,-0.9995506081
-0.9999627954,-0.9983291366,-1.0000074039,-0.6681766999,-0.1552399696,-0.9476856468,-0.9998045316
-0.9999650205,-0.9984351595,-1.0000077651,-0.6576729598,-0.1047615596,-0.939952989,-0.9995429817
-0.9999671567,-0.9985345333,-1.000008036,-0.6465402894,-0.0220531306,-0.9437540999,-0.9995714825
-0.9999693818,-0.9986261648,-1.0000083972,-0.6340888386,0.0049308972,-0.9473219471,-0.9995999834
-0.9995216353,-0.998714244,-1.000008668,-0.6210941723,0.0095345573,-0.9506700522,-0.9996242362
-0.9993427832,-0.9987953097,-1.0000090292,-0.6077746646,0.0144658981,-0.9537935632,-0.9996473304
-0.9993812965,-0.9988725498,-1.0000093001,-0.5938903733,0.0198578495,-0.956725527,-0.9996705019
-0.9994188314,-0.9989434139,-1.0000096613,-0.5800580321,0.0263342909,-0.9594800714,-0.9996927465
-0.9994541427,-0.999010999,-1.0000099321,-0.5666274379,0.0338795128,-0.9620535576,-0.9997129057
-0.9994895429,-0.9990746674,-1.0000102933,-0.5539384445,0.0383330141,-0.9644648455,-0.9997330648
-0.9995212075,-0.9991327796,-1.0000105642,-0.5418863139,0.0508239423,-0.9667194481,-0.9997518337
-0.9995522494,-0.9991879771,-1.0000109254,-0.5300525118,0.0598584569,-0.9688267054,-0.9997668179
-0.9995775098,-0.9992400778,-1.0000111963,-0.5200929607,0.069329904,-0.9708108115,-0.9997818021
-0.9996017029,-0.9994012231,-1.0000115574,-0.5100353753,0.0796805265,-0.972665399,-0.9999088382
-0.9996246508,-0.9993550003,-1.0000118283,-0.500279296,0.0922441792,-0.974404293,-1.0001421686
-0.9996452861,-0.9993567577,-1.0000121895,-0.4907554628,0.1072480192,-0.9760333143,-1.000079192
-0.9996660104,-0.9993979281,-1.0000125507,-0.4820113154,0.1247152367,-0.9775550699,-1.0000162237
-0.9996867347,-0.9994358195,-1.0000128215,-0.4745662977,0.143779412,-0.9514498755,-0.9998835921
-0.9997074589,-0.9994721624,-1.0000131827,-0.4687499825,0.167054023,-0.9461528816,-0.9996730189
-0.9997254259,-0.999506046,-1.0000134536,-0.4645159551,0.1916544175,-0.9495676065,-0.9997262928
-0.9997429481,-0.9999454165,-1.0000138148,-0.4615600621,0.2180928809,-0.9527648181,-0.9997795718
-0.9997586914,-0.9995398385,-1.0000140857,-0.4598360039,0.2335412024,-0.9557720944,-0.9998307704
-0.9997711437,-0.9995698055,-1.0000144468,-0.4601044587,0.2748145349,-0.9585780026,-0.9997987841
-0.9997840408,-0.999596038,-1.0000147177,-0.4618588404,0.3020688344,-0.9612028909,-0.9998464352
-0.9997978273,-0.9996219061,-1.0000150789,-0.4652595826,0.3317886836,-0.9636658969,-0.9998940909
-1,-0.9996461347,-1.0000153498,-0.4699505787,0.3601048966,-0.965976579,-0.9999416738
-0.9994360127,-0.9996679041,-1.0000157109,-0.4744358515,0.3869037871,-0.9681372069,-0.9999893385
-0.9992094366,-0.9996895823,-1.0000159818,-0.4791180322,0.4013196448,-0.9701654004,-0.9999840089
-0.9992631221,-0.9997101675,-0.9999507001,-0.4835030177,0.4255918311,-0.9720651203,-0.9996464664
-0.9993134302,-0.9997292043,-0.9999574721,-0.4876658125,0.4579726989,-0.9731830299,-0.9999986867
-0.9993576053,-0.9997466926,-0.9999578332,-0.4916681274,0.4697525436,-0.9755002454,-0.9999938196
-0.9994005362,-0.999762177,-0.9999712869,-0.4952893283,0.498121587,-0.9770551897,-0.9999890298
-0.9994422231,-0.9997775704,-0.9999732733,-0.4984235273,0.5158378667,-0.9785143758,-1.0000339148
-0.9994818657,-0.9997919618,-0.9999604517,-0.5011499142,0.5313992445,-0.9798833996,-1.0000292021
-0.9995199086,-0.9998046227,-0.9999590973,-0.5036137051,0.544402346,-0.9811614486,-1.0000244122
-0.9995550184,-0.9998173746,-0.9999593681,-0.5056089146,0.5504403625,-0.9823575014,-1.0000196224
-0.9995887951,-0.9998249346,-0.9999597293,-0.5062849955,0.5621876401,-0.983478321,-1.0000148326
-0.9996199942,-0.9998400547,-0.9999534088,-0.5055832123,0.5658357541,-0.9845292766,-0.999884121
-0.9996493268,-0.9998501652,-0.9999603613,-0.5042308674,0.5647324518,-0.9855102488,-0.9999435286
-0.9996748373,-0.9998601845,-0.9999606322,-0.5018288108,0.5610632454,-0.9864390828,-0.999989571
-1,-0.9998696574,-0.9999609933,-0.4995029174,0.5566006881,-0.987307966,-0.9997498451
-0.9997184868,-0.999874667,-0.9999612642,-0.4973595897,0.5508090806,-0.9881201622,-0.9999994592
-0.9996048972,-0.9998854151,-0.9999616254,-0.4948857666,0.5436171866,-0.9888809204,-0.9999974507
-0.9996300522,-0.9998923375,-0.9999618962,-0.4925231209,0.5392403252,-0.9895942049,-0.9999954422
-0.9998851689,-0.9998993511,-0.9999622574,-0.4902118722,0.5312082527,-0.9902586181,-0.9999934336
-0.9997423211,-0.9999062735,-0.9999625283,-0.4880938095,0.5232815423,-0.9917710599,-0.9999914251
-0.999644094,-0.9999124673,-0.9999628894,-0.4859126178,0.5131670646,-0.9913945875,-0.9999936654
-0.9996751132,-0.999917477,-0.9999631603,-0.4833855014,0.5067946216,-0.9919332299,-0.999976902
-0.9997051551,-0.9999224867,-0.9999635215,-0.48039799,0.5029113079,-0.9924366363,-0.9999599841
-0.9997334197,-0.9999265855,-0.9999637923,-0.476511005,0.4948287928,-0.9929111056,-0.9999579757
-0.9997577736,-0.9999139247,-0.999977246,-0.4719670298,0.4885801513,-0.9933324927,-0.9999559673
-0.9999263527,-0.9999315952,-0.9999792325,-0.4674536835,0.4825746024,-0.9984475849,-0.9999539588
-0.9997239166,-0.9999352386,-0.9999665011,-0.4644012705,0.4773837289,-0.9917709913,-0.9999519504
-0.9997449819,-0.999938973,-0.9999650564,-0.4621898465,0.4734315335,-0.9909210741,-0.999949942
-0.999764003,-0.9999426164,-0.9999654176,-0.4601923016,0.4696900625,-0.9930294183,-0.9999479336
-0.999779202,-0.9999462598,-0.9999656884,-0.4578901704,0.465776669,-0.9893056081,-0.9999459252
-0.9997944011,-0.9999499943,-0.9999660496,-0.4550253764,0.4624907729,-0.9893289372,-0.9999439169
-0.9998104892,-0.9999536377,-0.9999664108,-0.4528842207,0.4598561197,-0.9894570158,-0.9999419085
-0.9998257774,-0.9999570079,-0.9999140404,-0.4522399864,0.4585737977,-0.9895639876,-0.9999490928
-0.9998388435,-1,-0.9999079004,-0.453587621,0.4556217643,-0.99059342,-0.9998872164
-0.9998516431,-0.9999406824,-0.999960361,-0.4554445376,0.4542249268,-0.9883591485,-0.9998852082
-0.9998640871,-0.9999019925,-0.9999153044,-0.4584615114,0.4535092793,-1,-0.9998832
-0.9998761757,-0.9999076398,-0.9999088032,-0.4632713134,0.4511046189,-0.9841558763,-0.9998811917
-0.9998879088,-0.9999133782,-0.9999683069,-0.4701787792,0.4497647905,-0.9810993082,-0.9998791835
-0.999965577,-0.9999190254,-0.9999685777,-0.4790516131,0.4493162464,-0.9784680576,-0.9998771753
-0.9998724419,-0.9999247638,-0.9999689389,-0.4903576632,0.4491067158,-0.9765930894,-0.9998751671
-0.9998728875,-0.9999296824,-0.9999692098,-0.5037748391,0.4451088866,-0.9749613179,-0.9999171902
-0.9998733331,-0.9999334169,-0.9999104284,-0.5195498754,0.4408157977,-0.9733648128,-0.9999169586
-0.9998736897,-0.9999371513,-0.9999632503,-0.5365062992,0.4334345368,-0.9714775056,-0.9999166498
-0.9998741353,-0.9999409769,-0.999970203,-0.5541176898,0.4236361127,-0.9696364957,-0.999916341
-0.99995953,-0.9999447114,-0.9999704738,-0.571838351,0.411210862,-0.9680983845,-0.9999161094
-0.9998840546,-0.999948537,-0.999970835,-0.5893409821,0.3964852187,-0.9673957796,-0.9999157234
-0.999835292,-0.9999522715,-0.9999711059,-0.6074236194,0.3886202931,-0.9675380955,-0.9999154145
-0.9998442692,-0.9999555505,-0.9999714671,-0.6252635089,0.3709181082,-0.9683006632,-0.999915183
-0.9998530687,-0.9999579187,-0.9999717379,-0.6432989845,0.3453503343,-0.9694266934,-0.9999148742
-0.9998647126,-0.9999602869,-0.9999737244,-0.6613189463,0.3284749628,-0.9720358213,-0.9999178869
-0.9998763566,-0.9999626551,-0.99997237,-0.6793909256,0.3120264461,-0.9738005476,-0.9999035965
-0.9998868451,-0.9999651144,-0.9999727311,-0.6970074126,0.2957961489,-0.9754489324,-0.9999015883
-0.999897067,-0.9999674827,-0.999973002,-0.7136603098,0.2794706378,-0.9770009957,-0.9998855213
-0.9999074667,-0.9999698509,-0.9999733632,-0.7289650957,0.263096392,-0.9784495548,-0.9998722353
-0.9999177776,-0.999972128,-0.9999736341,-0.7425617137,0.1953322466,-0.9798056914,-0.9998702271
-0.9999274663,-0.9999742229,-0.9999739952,-0.7545416879,0.0997302053,-0.9810815883,-0.999868219
-0.9999359995,-0.9999763179,-0.9999742661,-0.7645572189,0.0628424232,-0.9822746816,-0.9998662109
-0.9999445328,-1,-0.9999746273,-0.7728373886,0.0032957842,-0.983397219,-0.9998944829
-0.9999530661,-0.9999477172,-0.9999748981,-0.7795269071,-0.0140039299,-0.9844418488,-0.9998970322
