time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2008-04-01 18:00:00+00:00,21.15,20.15,926.0,992.39,107.0,263.77,4.29,258.0,91590.0
2008-04-01 19:00:00+00:00,22.35,17.37,999.0,1008.02,111.0,263.08,4.45,260.0,91521.0
2008-04-01 20:00:00+00:00,23.55,14.58,998.0,1009.75,110.0,262.4,4.61,261.0,91452.0
2008-04-01 21:00:00+00:00,23.5,13.8,924.0,995.31,107.0,262.55,4.57,263.0,91403.0
2008-04-01 22:00:00+00:00,23.44,13.01,782.0,961.64,100.0,262.7,4.54,265.0,91355.0
2008-04-01 23:00:00+00:00,23.38,12.23,585.0,898.41,89.0,262.85,4.51,266.0,91307.0
2008-04-02 00:00:00+00:00,21.85,14.66,354.0,783.4,70.0,263.75,3.73,267.0,91328.0
2008-04-02 01:00:00+00:00,20.32,17.1,116.0,496.61,42.0,264.65,2.95,267.0,91349.0
2008-04-02 02:00:00+00:00,18.79,19.53,0.0,0.0,0.0,265.55,2.17,267.0,91370.0
2008-04-02 03:00:00+00:00,18.62,22.0,0.0,0.0,0.0,264.37,1.59,264.0,91400.0
2008-04-02 04:00:00+00:00,18.46,24.48,0.0,0.0,0.0,263.18,1.01,260.0,91431.0
2008-04-02 05:00:00+00:00,18.29,26.95,0.0,0.0,0.0,262.0,0.43,257.0,91461.0
2008-04-02 06:00:00+00:00,17.44,27.45,0.0,0.0,0.0,260.33,0.48,222.0,91458.0
2008-04-02 07:00:00+00:00,16.58,27.96,0.0,0.0,0.0,258.67,0.54,187.0,91455.0
2008-04-02 08:00:00+00:00,15.73,28.46,0.0,0.0,0.0,257.0,0.59,152.0,91452.0
2008-04-02 09:00:00+00:00,13.91,33.01,0.0,0.0,0.0,256.1,0.92,140.0,91440.0
2008-04-02 10:00:00+00:00,12.1,37.55,0.0,0.0,0.0,255.2,1.26,129.0,91428.0
2008-04-02 11:00:00+00:00,10.28,42.1,0.0,0.0,0.0,254.3,1.59,118.0,91416.0
2008-04-02 12:00:00+00:00,12.11,37.8,0.0,0.0,0.0,256.28,1.57,121.0,91455.0
2008-04-02 13:00:00+00:00,13.93,33.51,0.0,0.0,0.0,258.27,1.55,124.0,91494.0
2008-04-02 14:00:00+00:00,15.75,29.21,76.0,104.44,59.0,260.25,1.53,128.0,91533.0
2008-04-02 15:00:00+00:00,18.5,24.13,371.0,796.61,72.0,264.7,2.12,148.0,91503.0
2008-04-02 16:00:00+00:00,21.25,19.05,602.0,910.79,87.0,269.15,2.71,169.0,91473.0
2008-04-02 17:00:00+00:00,24.0,13.97,640.0,519.36,266.0,273.6,3.3,190.0,91443.0
2008-04-02 18:00:00+00:00,25.17,12.53,931.0,997.8,104.0,275.03,3.77,199.0,91361.0
2008-04-02 19:00:00+00:00,26.35,11.08,1000.0,1010.0,107.0,276.47,4.23,208.0,91280.0
2008-04-02 20:00:00+00:00,27.52,9.64,996.0,1007.54,107.0,277.9,4.7,217.0,91199.0
2008-04-02 21:00:00+00:00,27.16,9.41,787.0,573.15,315.0,281.05,4.97,222.0,91160.0
2008-04-02 22:00:00+00:00,26.81,9.18,653.0,573.3,245.0,284.2,5.25,227.0,91121.0
2008-04-02 23:00:00+00:00,26.45,8.95,585.0,900.02,86.0,287.35,5.52,232.0,91082.0
2008-04-03 00:00:00+00:00,24.83,10.58,353.0,775.76,70.0,287.85,4.91,234.0,91133.0
2008-04-03 01:00:00+00:00,23.21,12.22,117.0,495.56,42.0,288.35,4.3,235.0,91184.0
2008-04-03 02:00:00+00:00,21.59,13.85,0.0,0.0,0.0,288.85,3.7,237.0,91235.0
2008-04-03 03:00:00+00:00,20.67,16.76,0.0,0.0,0.0,285.77,3.15,232.0,91295.0
2008-04-03 04:00:00+00:00,19.75,19.66,0.0,0.0,0.0,282.68,2.6,227.0,91355.0
2008-04-03 05:00:00+00:00,18.82,22.57,0.0,0.0,0.0,279.6,2.06,222.0,91416.0
2008-04-03 06:00:00+00:00,17.5,24.02,0.0,0.0,0.0,277.53,2.0,214.0,91410.0
2008-04-03 07:00:00+00:00,16.18,25.46,0.0,0.0,0.0,275.47,1.94,206.0,91403.0
2008-04-03 08:00:00+00:00,14.86,26.91,0.0,0.0,0.0,273.4,1.89,198.0,91397.0
2008-04-03 09:00:00+00:00,14.29,28.22,0.0,0.0,0.0,270.8,1.82,196.0,91388.0
2008-04-03 10:00:00+00:00,13.72,29.54,0.0,0.0,0.0,268.2,1.75,194.0,91379.0
2008-04-03 11:00:00+00:00,13.15,30.85,0.0,0.0,0.0,265.6,1.68,192.0,91370.0
2008-04-03 12:00:00+00:00,14.26,29.41,0.0,0.0,0.0,270.83,1.59,190.0,91416.0
2008-04-03 13:00:00+00:00,15.37,27.98,0.0,0.0,0.0,276.07,1.49,189.0,91461.0
2008-04-03 14:00:00+00:00,16.48,26.54,72.0,65.72,61.0,281.3,1.39,188.0,91506.0
2008-04-03 15:00:00+00:00,18.72,22.26,107.0,0.0,107.0,292.87,2.43,197.0,91482.0
2008-04-03 16:00:00+00:00,20.95,17.98,485.0,514.42,192.0,304.43,3.47,206.0,91458.0
2008-04-03 17:00:00+00:00,23.19,13.7,512.0,214.11,357.0,316.0,4.51,215.0,91434.0
2008-04-03 18:00:00+00:00,24.16,12.67,757.0,490.19,349.0,320.7,5.2,221.0,91373.0
2008-04-03 19:00:00+00:00,25.12,11.65,843.0,516.15,385.0,325.4,5.88,227.0,91313.0
2008-04-03 20:00:00+00:00,26.09,10.62,846.0,561.44,349.0,330.1,6.57,233.0,91253.0
2008-04-03 21:00:00+00:00,25.76,11.11,745.0,504.76,328.0,326.88,6.44,236.0,91217.0
2008-04-03 22:00:00+00:00,25.44,11.59,631.0,519.54,260.0,323.67,6.31,239.0,91181.0
2008-04-03 23:00:00+00:00,25.11,12.08,578.0,883.71,86.0,320.45,6.18,242.0,91145.0
2008-04-04 00:00:00+00:00,23.65,14.2,348.0,757.37,70.0,313.23,5.58,243.0,91187.0
2008-04-04 01:00:00+00:00,22.19,16.33,115.0,475.05,42.0,306.02,4.97,243.0,91229.0
2008-04-04 02:00:00+00:00,20.73,18.45,0.0,0.0,0.0,298.8,4.37,244.0,91271.0
2008-04-04 03:00:00+00:00,19.62,21.79,0.0,0.0,0.0,290.12,3.67,244.0,91328.0
2008-04-04 04:00:00+00:00,18.51,25.13,0.0,0.0,0.0,281.43,2.97,245.0,91385.0
2008-04-04 05:00:00+00:00,17.4,28.47,0.0,0.0,0.0,272.75,2.26,246.0,91443.0
2008-04-04 06:00:00+00:00,16.5,31.05,0.0,0.0,0.0,268.0,2.05,241.0,91425.0
2008-04-04 07:00:00+00:00,15.59,33.62,0.0,0.0,0.0,263.25,1.84,237.0,91406.0
2008-04-04 08:00:00+00:00,14.69,36.2,0.0,0.0,0.0,258.5,1.63,233.0,91388.0
2008-04-04 09:00:00+00:00,14.11,38.09,0.0,0.0,0.0,255.8,1.54,230.0,91382.0
2008-04-04 10:00:00+00:00,13.54,39.97,0.0,0.0,0.0,253.1,1.45,227.0,91376.0
2008-04-04 11:00:00+00:00,12.96,41.86,0.0,0.0,0.0,250.4,1.37,224.0,91370.0
2008-04-04 12:00:00+00:00,13.86,38.63,0.0,0.0,0.0,249.95,1.31,228.0,91422.0
2008-04-04 13:00:00+00:00,14.75,35.39,0.0,0.0,0.0,249.5,1.26,231.0,91473.0
2008-04-04 14:00:00+00:00,15.64,32.16,138.0,535.05,46.0,249.05,1.2,235.0,91524.0
2008-04-04 15:00:00+00:00,17.49,28.51,374.0,786.27,72.0,252.22,2.34,244.0,91515.0
2008-04-04 16:00:00+00:00,19.33,24.86,602.0,896.01,88.0,255.38,3.49,253.0,91506.0
2008-04-04 17:00:00+00:00,21.18,21.21,792.0,953.67,98.0,258.55,4.63,263.0,91497.0
2008-04-04 18:00:00+00:00,21.86,19.86,926.0,983.53,104.0,258.68,5.47,263.0,91440.0
2008-04-04 19:00:00+00:00,22.55,18.51,993.0,995.0,107.0,258.82,6.31,264.0,91382.0
2008-04-04 20:00:00+00:00,23.23,17.16,988.0,992.07,107.0,258.95,7.14,264.0,91325.0
2008-04-04 21:00:00+00:00,22.72,18.06,763.0,530.95,323.0,260.47,6.98,270.0,91304.0
2008-04-04 22:00:00+00:00,22.22,18.95,645.0,541.53,257.0,261.98,6.82,276.0,91283.0
2008-04-04 23:00:00+00:00,21.71,19.85,484.0,558.11,172.0,263.5,6.66,282.0,91262.0
2008-04-05 00:00:00+00:00,20.63,22.68,350.0,758.19,70.0,262.42,5.76,292.0,91343.0
2008-04-05 01:00:00+00:00,19.54,25.51,117.0,480.83,42.0,261.33,4.85,302.0,91425.0
2008-04-05 02:00:00+00:00,18.45,28.34,0.0,0.0,0.0,260.25,3.94,311.0,91506.0
2008-04-05 03:00:00+00:00,17.61,32.24,0.0,0.0,0.0,259.32,3.72,317.0,91563.0
2008-04-05 04:00:00+00:00,16.77,36.13,0.0,0.0,0.0,258.38,3.5,323.0,91620.0
2008-04-05 05:00:00+00:00,15.93,40.03,0.0,0.0,0.0,257.45,3.28,329.0,91677.0
2008-04-05 06:00:00+00:00,15.27,40.9,0.0,0.0,0.0,255.97,3.05,333.0,91677.0
2008-04-05 07:00:00+00:00,14.62,41.77,0.0,0.0,0.0,254.48,2.81,337.0,91677.0
2008-04-05 08:00:00+00:00,13.96,42.64,0.0,0.0,0.0,253.0,2.58,341.0,91677.0
2008-04-05 09:00:00+00:00,13.67,41.58,0.0,0.0,0.0,251.95,2.42,349.0,91665.0
2008-04-05 10:00:00+00:00,13.39,40.51,0.0,0.0,0.0,250.9,2.27,356.0,91653.0
2008-04-05 11:00:00+00:00,13.1,39.45,0.0,0.0,0.0,249.85,2.11,3.0,91641.0
2008-04-05 12:00:00+00:00,14.16,39.28,0.0,0.0,0.0,251.52,1.84,14.0,91686.0
2008-04-05 13:00:00+00:00,15.22,39.1,0.0,0.0,0.0,253.18,1.57,25.0,91731.0
2008-04-05 14:00:00+00:00,16.28,38.93,142.0,538.29,47.0,254.85,1.3,36.0,91776.0
2008-04-05 15:00:00+00:00,18.39,31.6,381.0,792.98,73.0,258.02,1.97,36.0,91746.0
2008-04-05 16:00:00+00:00,20.49,24.26,613.0,907.06,89.0,261.18,2.64,37.0,91716.0
2008-04-05 17:00:00+00:00,22.59,16.93,807.0,967.97,99.0,264.35,3.31,37.0,91686.0
2008-04-05 18:00:00+00:00,23.51,14.1,947.0,1003.4,105.0,263.72,2.86,32.0,91602.0
2008-04-05 19:00:00+00:00,24.42,11.26,1018.0,1018.45,108.0,263.08,2.41,28.0,91518.0
2008-04-05 20:00:00+00:00,25.34,8.43,1015.0,1018.17,108.0,262.45,1.96,23.0,91434.0
2008-04-05 21:00:00+00:00,25.33,7.88,940.0,1004.53,105.0,261.95,1.81,11.0,91343.0
2008-04-05 22:00:00+00:00,25.32,7.34,798.0,973.79,98.0,261.45,1.66,358.0,91253.0
2008-04-05 23:00:00+00:00,25.31,6.79,602.0,915.76,88.0,260.95,1.52,345.0,91163.0
2008-04-06 00:00:00+00:00,23.33,8.59,368.0,796.73,72.0,258.9,1.55,345.0,91175.0
2008-04-06 01:00:00+00:00,21.34,10.39,127.0,524.38,44.0,256.85,1.58,345.0,91187.0
2008-04-06 02:00:00+00:00,19.36,12.19,0.0,0.0,0.0,254.8,1.61,344.0,91199.0
2008-04-06 03:00:00+00:00,18.38,12.13,0.0,0.0,0.0,254.85,1.51,357.0,91211.0
2008-04-06 04:00:00+00:00,17.41,12.08,0.0,0.0,0.0,254.9,1.41,9.0,91223.0
2008-04-06 05:00:00+00:00,16.43,12.02,0.0,0.0,0.0,254.95,1.31,22.0,91235.0
2008-04-06 06:00:00+00:00,15.95,11.63,0.0,0.0,0.0,252.87,1.24,21.0,91199.0
2008-04-06 07:00:00+00:00,15.46,11.23,0.0,0.0,0.0,250.78,1.17,20.0,91163.0
2008-04-06 08:00:00+00:00,14.98,10.84,0.0,0.0,0.0,248.7,1.1,18.0,91127.0
2008-04-06 09:00:00+00:00,14.77,12.27,0.0,0.0,0.0,247.42,1.04,22.0,91094.0
2008-04-06 10:00:00+00:00,14.56,13.71,0.0,0.0,0.0,246.13,0.98,26.0,91061.0
2008-04-06 11:00:00+00:00,14.35,15.14,0.0,0.0,0.0,244.85,0.92,29.0,91028.0
2008-04-06 12:00:00+00:00,15.18,15.3,0.0,0.0,0.0,245.9,0.72,80.0,91055.0
2008-04-06 13:00:00+00:00,16.01,15.46,0.0,0.0,0.0,246.95,0.52,130.0,91082.0
2008-04-06 14:00:00+00:00,16.83,15.62,156.0,591.2,49.0,248.0,0.32,180.0,91109.0
2008-04-06 15:00:00+00:00,19.17,14.82,399.0,827.65,74.0,251.68,1.48,205.0,91076.0
2008-04-06 16:00:00+00:00,21.51,14.02,630.0,928.36,90.0,255.37,2.63,230.0,91043.0
2008-04-06 17:00:00+00:00,23.85,13.22,820.0,979.47,100.0,259.05,3.79,255.0,91010.0
2008-04-06 18:00:00+00:00,24.81,12.32,954.0,1006.55,106.0,258.72,4.58,254.0,90932.0
2008-04-06 19:00:00+00:00,25.77,11.41,1021.0,1018.38,108.0,258.38,5.37,254.0,90854.0
2008-04-06 20:00:00+00:00,26.73,10.51,1013.0,1012.83,108.0,258.05,6.15,254.0,90776.0
2008-04-06 21:00:00+00:00,26.32,10.87,933.0,994.34,104.0,259.37,6.42,256.0,90746.0
2008-04-06 22:00:00+00:00,25.91,11.24,788.0,956.81,98.0,260.68,6.69,258.0,90716.0
2008-04-06 23:00:00+00:00,25.5,11.6,591.0,894.41,87.0,262.0,6.95,260.0,90686.0
2008-04-07 00:00:00+00:00,23.86,12.7,359.0,770.64,71.0,262.28,6.15,262.0,90758.0
2008-04-07 01:00:00+00:00,22.22,13.8,124.0,498.21,44.0,262.57,5.34,263.0,90830.0
2008-04-07 02:00:00+00:00,20.58,14.9,0.0,0.0,0.0,262.85,4.54,264.0,90902.0
2008-04-07 03:00:00+00:00,19.38,18.37,0.0,0.0,0.0,262.77,3.89,262.0,90962.0
2008-04-07 04:00:00+00:00,18.18,21.85,0.0,0.0,0.0,262.68,3.25,259.0,91022.0
2008-04-07 05:00:00+00:00,16.98,25.32,0.0,0.0,0.0,262.6,2.61,256.0,91082.0
2008-04-07 06:00:00+00:00,15.83,27.0,0.0,0.0,0.0,260.3,2.4,246.0,91082.0
2008-04-07 07:00:00+00:00,14.68,28.68,0.0,0.0,0.0,258.0,2.18,236.0,91082.0
2008-04-07 08:00:00+00:00,13.53,30.36,0.0,0.0,0.0,255.7,1.97,227.0,91082.0
2008-04-07 09:00:00+00:00,12.9,32.09,0.0,0.0,0.0,254.1,1.99,216.0,91094.0
2008-04-07 10:00:00+00:00,12.27,33.83,0.0,0.0,0.0,252.5,2.01,206.0,91106.0
2008-04-07 11:00:00+00:00,11.64,35.56,0.0,0.0,0.0,250.9,2.03,196.0,91118.0
2008-04-07 12:00:00+00:00,13.53,33.25,0.0,0.0,0.0,253.0,1.83,197.0,91172.0
2008-04-07 13:00:00+00:00,15.42,30.95,0.0,0.0,0.0,255.1,1.63,199.0,91226.0
2008-04-07 14:00:00+00:00,17.31,28.64,152.0,560.8,48.0,257.2,1.43,201.0,91280.0
2008-04-07 15:00:00+00:00,19.26,25.28,391.0,798.69,74.0,261.08,2.29,213.0,91295.0
2008-04-07 16:00:00+00:00,21.2,21.91,619.0,905.05,89.0,264.97,3.15,226.0,91310.0
2008-04-07 17:00:00+00:00,23.15,18.55,808.0,959.8,99.0,268.85,4.01,238.0,91325.0
2008-04-07 18:00:00+00:00,24.15,17.17,941.0,988.47,105.0,269.43,4.38,240.0,91259.0
2008-04-07 19:00:00+00:00,25.16,15.8,1007.0,999.48,108.0,270.02,4.74,241.0,91193.0
2008-04-07 20:00:00+00:00,26.16,14.42,1001.0,996.43,108.0,270.6,5.1,243.0,91127.0
2008-04-07 21:00:00+00:00,25.95,15.13,924.0,980.69,104.0,271.6,5.27,244.0,91088.0
2008-04-07 22:00:00+00:00,25.74,15.85,783.0,946.89,98.0,272.6,5.43,245.0,91049.0
2008-04-07 23:00:00+00:00,25.53,16.56,589.0,887.41,87.0,273.6,5.6,246.0,91010.0
2008-04-08 00:00:00+00:00,24.19,18.63,359.0,766.17,71.0,273.83,5.07,245.0,91040.0
2008-04-08 01:00:00+00:00,22.85,20.7,125.0,497.37,44.0,274.07,4.53,244.0,91070.0
2008-04-08 02:00:00+00:00,21.51,22.77,0.0,0.0,0.0,274.3,4.0,242.0,91100.0
2008-04-08 03:00:00+00:00,20.09,26.0,0.0,0.0,0.0,273.62,3.59,241.0,91166.0
2008-04-08 04:00:00+00:00,18.67,29.24,0.0,0.0,0.0,272.93,3.18,240.0,91232.0
2008-04-08 05:00:00+00:00,17.25,32.47,0.0,0.0,0.0,272.25,2.77,239.0,91298.0
2008-04-08 06:00:00+00:00,16.18,36.76,0.0,0.0,0.0,269.6,2.53,234.0,91316.0
2008-04-08 07:00:00+00:00,15.1,41.06,0.0,0.0,0.0,266.95,2.29,230.0,91334.0
2008-04-08 08:00:00+00:00,14.03,45.35,0.0,0.0,0.0,264.3,2.04,225.0,91352.0
2008-04-08 09:00:00+00:00,13.38,48.85,0.0,0.0,0.0,262.08,2.0,223.0,91340.0
2008-04-08 10:00:00+00:00,12.74,52.34,0.0,0.0,0.0,259.87,1.95,220.0,91328.0
2008-04-08 11:00:00+00:00,12.09,55.84,0.0,0.0,0.0,257.65,1.9,217.0,91316.0
2008-04-08 12:00:00+00:00,13.77,50.42,0.0,0.0,0.0,258.85,1.85,218.0,91334.0
2008-04-08 13:00:00+00:00,15.44,45.01,0.0,0.0,0.0,260.05,1.79,218.0,91352.0
2008-04-08 14:00:00+00:00,17.11,39.59,152.0,547.73,48.0,261.25,1.74,219.0,91370.0
2008-04-08 15:00:00+00:00,19.14,33.73,386.0,780.41,73.0,266.08,2.67,231.0,91340.0
2008-04-08 16:00:00+00:00,21.16,27.86,609.0,883.84,88.0,270.92,3.6,244.0,91310.0
2008-04-08 17:00:00+00:00,23.18,22.0,795.0,939.05,98.0,275.75,4.52,256.0,91280.0
2008-04-08 18:00:00+00:00,24.22,19.98,926.0,967.06,105.0,277.48,5.12,259.0,91214.0
2008-04-08 19:00:00+00:00,25.25,17.96,992.0,980.76,107.0,279.22,5.72,262.0,91148.0
2008-04-08 20:00:00+00:00,26.29,15.94,987.0,979.07,107.0,280.95,6.32,265.0,91082.0
2008-04-08 21:00:00+00:00,25.99,15.49,912.0,963.58,104.0,282.02,6.42,266.0,91040.0
2008-04-08 22:00:00+00:00,25.7,15.03,773.0,931.57,97.0,283.08,6.52,268.0,90998.0
2008-04-08 23:00:00+00:00,25.4,14.58,582.0,871.7,87.0,284.15,6.62,270.0,90956.0
2008-04-09 00:00:00+00:00,24.03,15.23,357.0,756.5,71.0,284.13,5.7,272.0,90998.0
2008-04-09 01:00:00+00:00,22.65,15.87,126.0,496.58,44.0,284.12,4.78,275.0,91040.0
2008-04-09 02:00:00+00:00,21.28,16.52,0.0,0.0,0.0,284.1,3.86,278.0,91082.0
2008-04-09 03:00:00+00:00,19.87,19.58,0.0,0.0,0.0,282.15,3.36,281.0,91127.0
2008-04-09 04:00:00+00:00,18.46,22.65,0.0,0.0,0.0,280.2,2.85,285.0,91172.0
2008-04-09 05:00:00+00:00,17.05,25.71,0.0,0.0,0.0,278.25,2.34,288.0,91217.0
2008-04-09 06:00:00+00:00,16.82,24.12,0.0,0.0,0.0,275.43,1.94,298.0,91208.0
2008-04-09 07:00:00+00:00,16.59,22.53,0.0,0.0,0.0,272.62,1.54,307.0,91199.0
2008-04-09 08:00:00+00:00,16.36,20.94,0.0,0.0,0.0,269.8,1.13,317.0,91190.0
2008-04-09 09:00:00+00:00,14.97,25.47,0.0,0.0,0.0,267.73,1.09,353.0,91157.0
2008-04-09 10:00:00+00:00,13.58,30.01,0.0,0.0,0.0,265.67,1.04,28.0,91124.0
2008-04-09 11:00:00+00:00,12.19,34.54,0.0,0.0,0.0,263.6,0.99,64.0,91091.0
2008-04-09 12:00:00+00:00,13.93,30.69,0.0,0.0,0.0,265.07,1.08,92.0,91094.0
2008-04-09 13:00:00+00:00,15.66,26.83,0.0,0.0,0.0,266.53,1.17,121.0,91097.0
2008-04-09 14:00:00+00:00,17.39,22.98,160.0,571.42,49.0,268.0,1.26,150.0,91100.0
2008-04-09 15:00:00+00:00,19.42,19.58,395.0,792.21,74.0,271.62,2.17,169.0,91055.0
2008-04-09 16:00:00+00:00,21.44,16.19,619.0,893.32,89.0,275.23,3.09,188.0,91010.0
2008-04-09 17:00:00+00:00,23.46,12.79,805.0,946.72,99.0,278.85,4.01,206.0,90965.0
2008-04-09 18:00:00+00:00,24.43,11.5,937.0,976.39,105.0,279.32,4.64,214.0,90884.0
2008-04-09 19:00:00+00:00,25.4,10.22,1003.0,988.73,108.0,279.78,5.27,222.0,90803.0
2008-04-09 20:00:00+00:00,26.37,8.93,998.0,987.39,108.0,280.25,5.9,230.0,90722.0
2008-04-09 21:00:00+00:00,25.82,9.06,923.0,973.98,104.0,280.07,6.16,235.0,90686.0
2008-04-09 22:00:00+00:00,25.27,9.18,783.0,941.13,98.0,279.88,6.42,240.0,90650.0
2008-04-09 23:00:00+00:00,24.72,9.31,590.0,882.47,87.0,279.7,6.68,245.0,90613.0
2008-04-10 00:00:00+00:00,23.37,10.35,362.0,765.38,71.0,279.42,6.11,246.0,90631.0
2008-04-10 01:00:00+00:00,22.02,11.39,129.0,507.78,44.0,279.13,5.55,247.0,90650.0
2008-04-10 02:00:00+00:00,20.67,12.43,0.0,0.0,0.0,278.85,4.99,249.0,90668.0
2008-04-10 03:00:00+00:00,19.08,14.2,0.0,0.0,0.0,274.88,4.18,243.0,90719.0
2008-04-10 04:00:00+00:00,17.49,15.97,0.0,0.0,0.0,270.92,3.37,238.0,90770.0
2008-04-10 05:00:00+00:00,15.9,17.74,0.0,0.0,0.0,266.95,2.57,233.0,90821.0
2008-04-10 06:00:00+00:00,14.99,20.34,0.0,0.0,0.0,263.28,2.58,230.0,90830.0
2008-04-10 07:00:00+00:00,14.07,22.93,0.0,0.0,0.0,259.62,2.6,227.0,90839.0
2008-04-10 08:00:00+00:00,13.16,25.53,0.0,0.0,0.0,255.95,2.62,223.0,90848.0
2008-04-10 09:00:00+00:00,12.7,29.99,0.0,0.0,0.0,253.57,2.65,222.0,90833.0
2008-04-10 10:00:00+00:00,12.23,34.44,0.0,0.0,0.0,251.18,2.68,221.0,90818.0
2008-04-10 11:00:00+00:00,11.77,38.9,0.0,0.0,0.0,248.8,2.7,220.0,90803.0
2008-04-10 12:00:00+00:00,12.9,37.71,0.0,0.0,0.0,250.22,3.03,219.0,90797.0
2008-04-10 13:00:00+00:00,14.02,36.51,0.0,0.0,0.0,251.63,3.37,217.0,90791.0
2008-04-10 14:00:00+00:00,15.14,35.32,160.0,558.95,49.0,253.05,3.7,216.0,90785.0
2008-04-10 15:00:00+00:00,16.15,33.79,182.0,46.42,163.0,257.9,4.91,221.0,90788.0
2008-04-10 16:00:00+00:00,17.15,32.26,121.0,0.0,121.0,262.75,6.11,226.0,90791.0
2008-04-10 17:00:00+00:00,18.15,30.73,168.0,5.34,164.0,267.6,7.32,231.0,90794.0
2008-04-10 18:00:00+00:00,18.54,28.03,305.0,18.71,289.0,271.48,8.08,237.0,90770.0
2008-04-10 19:00:00+00:00,18.93,25.33,561.0,111.24,460.0,275.37,8.84,242.0,90746.0
2008-04-10 20:00:00+00:00,19.32,22.63,838.0,469.09,414.0,279.25,9.6,247.0,90722.0
2008-04-10 21:00:00+00:00,19.05,22.18,326.0,22.53,307.0,276.23,9.15,252.0,90716.0
2008-04-10 22:00:00+00:00,18.78,21.72,790.0,947.93,98.0,273.22,8.71,257.0,90710.0
2008-04-10 23:00:00+00:00,18.5,21.27,595.0,886.21,88.0,270.2,8.26,262.0,90704.0
2008-04-11 00:00:00+00:00,17.59,23.45,366.0,768.97,72.0,264.85,7.09,266.0,90785.0
2008-04-11 01:00:00+00:00,16.68,25.63,132.0,512.81,45.0,259.5,5.93,269.0,90866.0
2008-04-11 02:00:00+00:00,15.77,27.81,0.0,0.0,0.0,254.15,4.76,273.0,90947.0
2008-04-11 03:00:00+00:00,14.95,29.8,0.0,0.0,0.0,251.9,4.43,271.0,91022.0
2008-04-11 04:00:00+00:00,14.14,31.79,0.0,0.0,0.0,249.65,4.1,268.0,91097.0
2008-04-11 05:00:00+00:00,13.32,33.78,0.0,0.0,0.0,247.4,3.77,265.0,91172.0
2008-04-11 06:00:00+00:00,12.64,36.34,0.0,0.0,0.0,245.3,3.43,260.0,91202.0
2008-04-11 07:00:00+00:00,11.96,38.9,0.0,0.0,0.0,243.2,3.1,256.0,91232.0
2008-04-11 08:00:00+00:00,11.28,41.46,0.0,0.0,0.0,241.1,2.77,251.0,91262.0
2008-04-11 09:00:00+00:00,10.98,44.69,0.0,0.0,0.0,240.07,2.64,251.0,91274.0
2008-04-11 10:00:00+00:00,10.67,47.92,0.0,0.0,0.0,239.03,2.51,250.0,91286.0
2008-04-11 11:00:00+00:00,10.37,51.15,0.0,0.0,0.0,238.0,2.39,250.0,91298.0
2008-04-11 12:00:00+00:00,11.38,46.47,0.0,0.0,0.0,239.43,2.62,256.0,91331.0
2008-04-11 13:00:00+00:00,12.38,41.78,0.0,0.0,0.0,240.87,2.85,261.0,91364.0
2008-04-11 14:00:00+00:00,13.38,37.1,171.0,591.5,51.0,242.3,3.08,267.0,91397.0
2008-04-11 15:00:00+00:00,15.21,29.97,410.0,808.16,76.0,245.68,4.1,274.0,91394.0
2008-04-11 16:00:00+00:00,17.04,22.84,638.0,910.51,91.0,249.07,5.13,282.0,91391.0
2008-04-11 17:00:00+00:00,18.87,15.71,827.0,964.74,101.0,252.45,6.15,289.0,91388.0
2008-04-11 18:00:00+00:00,20.04,13.62,963.0,997.38,107.0,253.1,6.62,290.0,91343.0
2008-04-11 19:00:00+00:00,21.22,11.52,1033.0,1013.5,110.0,253.75,7.08,291.0,91298.0
2008-04-11 20:00:00+00:00,22.39,9.43,1031.0,1016.18,110.0,254.4,7.54,293.0,91253.0
2008-04-11 21:00:00+00:00,22.24,9.28,956.0,1004.23,107.0,253.53,7.37,295.0,91235.0
2008-04-11 22:00:00+00:00,22.09,9.13,814.0,975.23,100.0,252.67,7.2,296.0,91217.0
2008-04-11 23:00:00+00:00,21.93,8.98,617.0,919.57,89.0,251.8,7.03,298.0,91199.0
2008-04-12 00:00:00+00:00,20.5,11.16,383.0,803.77,74.0,251.38,5.91,300.0,91253.0
2008-04-12 01:00:00+00:00,19.06,13.35,141.0,546.82,47.0,250.97,4.78,302.0,91307.0
2008-04-12 02:00:00+00:00,17.62,15.53,0.0,0.0,0.0,250.55,3.66,304.0,91361.0
2008-04-12 03:00:00+00:00,16.55,17.46,0.0,0.0,0.0,248.95,3.34,308.0,91428.0
2008-04-12 04:00:00+00:00,15.48,19.4,0.0,0.0,0.0,247.35,3.03,312.0,91494.0
2008-04-12 05:00:00+00:00,14.41,21.33,0.0,0.0,0.0,245.75,2.72,316.0,91560.0
2008-04-12 06:00:00+00:00,13.62,22.61,0.0,0.0,0.0,243.73,2.64,324.0,91590.0
2008-04-12 07:00:00+00:00,12.83,23.88,0.0,0.0,0.0,241.72,2.57,331.0,91620.0
2008-04-12 08:00:00+00:00,12.04,25.16,0.0,0.0,0.0,239.7,2.5,339.0,91650.0
2008-04-12 09:00:00+00:00,11.69,26.19,0.0,0.0,0.0,238.5,2.59,348.0,91677.0
2008-04-12 10:00:00+00:00,11.35,27.21,0.0,0.0,0.0,237.3,2.68,357.0,91704.0
